Model              TIME(t) ACC(t)  ERR(t)  ACC(v)  ERR(v)  Parameters
SYN2020-LUCID-p4   0.05941 0.99509 0.03170 0.99685 0.08675 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06586 0.99403 0.03317 0.99685 0.07061 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05743 0.99684 0.02853 0.99685 0.07446 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06209 0.99579 0.03093 0.99685 0.07709 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05845 0.99544 0.03238 0.99685 0.08627 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06947 0.99544 0.03047 0.99685 0.06860 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05855 0.99544 0.02921 0.99685 0.06677 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06180 0.99474 0.03275 0.99685 0.07805 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05819 0.99649 0.02960 0.99054 0.12701 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07286 0.99579 0.03066 0.99685 0.04838 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05853 0.99579 0.03068 0.99685 0.05289 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05893 0.99614 0.02967 0.99685 0.09878 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06317 0.99789 0.02490 0.99685 0.06014 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06560 0.99509 0.03178 0.99685 0.06128 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05929 0.99474 0.03121 0.99685 0.05986 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05893 0.99509 0.02816 0.95584 0.15983 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06404 0.99614 0.02484 0.99685 0.04337 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07342 0.99544 0.03233 0.99685 0.06235 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05929 0.99474 0.02979 0.99685 0.07575 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05897 0.99649 0.02708 0.98738 0.09454 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06253 0.99544 0.02965 0.99685 0.03520 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06473 0.99719 0.02630 0.99685 0.07208 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06159 0.99509 0.02806 0.99685 0.05817 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05816 0.99649 0.02592 0.96530 0.12806 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06207 0.99649 0.02776 0.99685 0.05377 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06619 0.99719 0.02445 0.98738 0.09536 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05910 0.99614 0.02384 0.99685 0.05636 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05805 0.99684 0.02562 0.99054 0.07293 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06222 0.99684 0.02453 0.99054 0.06941 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07248 0.99614 0.02227 0.99685 0.06925 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05880 0.99649 0.02404 0.99685 0.07469 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05757 0.99579 0.02411 0.99685 0.06936 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06233 0.99614 0.02603 0.99369 0.06512 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06851 0.99614 0.02521 0.99685 0.05504 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05842 0.99474 0.02506 0.99685 0.05728 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06025 0.99649 0.02742 0.99685 0.07561 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05799 0.99684 0.02489 0.99685 0.05505 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07897 0.99614 0.02580 0.99685 0.06514 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05902 0.99474 0.02571 0.99685 0.04065 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05846 0.99579 0.02567 0.99054 0.07338 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05837 0.99649 0.02532 0.99054 0.08518 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06719 0.99614 0.02304 0.99685 0.06370 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05840 0.99579 0.02353 0.99685 0.04623 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06178 0.99649 0.02383 0.99685 0.06136 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05909 0.99684 0.02134 0.98738 0.11310 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07275 0.99649 0.02447 0.99685 0.04183 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05880 0.99579 0.02487 0.99685 0.05411 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.41319 0.45419 0.70819 0.49527 0.51892 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.18822 0.63812 0.44850 0.99054 0.38907 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06298 0.99158 0.30185 0.99369 0.32182 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06154 0.98210 0.23850 0.99685 0.26459 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07618 0.98210 0.19934 0.99685 0.21902 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06278 0.98140 0.17461 0.99685 0.19050 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06094 0.98210 0.16627 0.99685 0.17386 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06827 0.98175 0.15381 0.99685 0.15848 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05847 0.98280 0.13708 0.99685 0.14619 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05768 0.98421 0.12289 0.99685 0.13729 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06218 0.98842 0.10719 0.99685 0.12929 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06827 0.98666 0.10123 0.99685 0.11859 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06823 0.98842 0.09211 0.99685 0.10791 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06006 0.98842 0.08048 0.99685 0.09788 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06044 0.98912 0.07410 0.99685 0.09250 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.11169 0.99017 0.06835 0.99685 0.09281 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.08063 0.99017 0.06718 0.99685 0.09527 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06930 0.99263 0.05924 0.99685 0.09642 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07527 0.99333 0.05614 0.99685 0.09132 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06395 0.99228 0.05606 0.99685 0.08317 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07504 0.99193 0.05432 0.99685 0.07808 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06747 0.99087 0.05252 0.99685 0.07677 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07614 0.99333 0.04949 0.99685 0.07639 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06182 0.99333 0.04697 0.99685 0.07606 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.08358 0.99087 0.05050 0.99685 0.07432 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07746 0.99158 0.04957 0.99685 0.07087 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06662 0.99263 0.04433 0.99685 0.06825 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06605 0.99123 0.04816 0.99685 0.06667 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06812 0.99123 0.04372 0.99685 0.06767 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07031 0.99158 0.04840 0.99685 0.07159 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05991 0.99368 0.04240 0.99685 0.07765 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06585 0.99263 0.04149 0.99685 0.07802 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07398 0.99403 0.04101 0.99685 0.06930 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06873 0.99193 0.03980 0.99685 0.06414 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06379 0.99193 0.03983 0.99685 0.06436 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06168 0.99052 0.04307 0.99685 0.06453 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06728 0.99333 0.03899 0.99685 0.06710 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06593 0.99403 0.03955 0.99685 0.06904 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05940 0.99263 0.04033 0.99685 0.06733 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05833 0.99298 0.03948 0.99685 0.06590 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07198 0.99087 0.04309 0.99685 0.06210 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.09294 0.99052 0.04082 0.99685 0.06020 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07310 0.99438 0.03490 0.99685 0.05781 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07122 0.99228 0.04108 0.99685 0.05757 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06622 0.99333 0.03821 0.99685 0.05980 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07034 0.99474 0.03471 0.99685 0.06006 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06430 0.99438 0.03489 0.99685 0.05915 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07501 0.99263 0.03786 0.99685 0.06009 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06146 0.99333 0.03358 0.99685 0.05909 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06619 0.99403 0.03534 0.99685 0.06105 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06485 0.99403 0.03820 0.99685 0.06493 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.08017 0.99333 0.03746 0.99685 0.07068 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06606 0.99368 0.03507 0.99685 0.05843 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06831 0.99193 0.03778 0.99685 0.05675 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07292 0.99474 0.03368 0.99685 0.05401 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06546 0.99403 0.03640 0.99685 0.05772 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06304 0.99438 0.03610 0.99685 0.06261 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06810 0.99333 0.03653 0.99685 0.06302 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07882 0.99438 0.03644 0.99685 0.06128 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06473 0.99509 0.03432 0.99685 0.06062 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06541 0.99614 0.03104 0.99685 0.05697 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06112 0.99579 0.03211 0.99685 0.05565 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07395 0.99474 0.03168 0.99685 0.05811 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06014 0.99509 0.03182 0.99685 0.05672 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05843 0.99509 0.03042 0.99685 0.05622 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05737 0.99579 0.03157 0.99685 0.05530 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07269 0.99403 0.03288 0.99685 0.05597 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06122 0.99368 0.03577 0.99685 0.05510 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06068 0.99544 0.02999 0.99685 0.05434 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06395 0.99544 0.02870 0.99685 0.05390 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07927 0.99474 0.02890 0.99685 0.05311 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06129 0.99438 0.03434 0.99685 0.05290 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05917 0.99544 0.02798 0.99685 0.05442 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06562 0.99474 0.02972 0.99685 0.05667 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06211 0.99579 0.02806 0.99685 0.05832 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05875 0.99579 0.02875 0.99685 0.05368 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05680 0.99474 0.03148 0.99685 0.05186 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05644 0.99438 0.02888 0.99685 0.05270 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07555 0.99298 0.03330 0.99685 0.05568 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05765 0.99544 0.02845 0.99685 0.06032 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05947 0.99544 0.03146 0.99685 0.05712 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05990 0.99614 0.02645 0.99685 0.05198 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07512 0.99438 0.02971 0.99685 0.05192 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06273 0.99474 0.03046 0.99685 0.05162 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06221 0.99474 0.02944 0.99685 0.05473 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07081 0.99474 0.02972 0.99685 0.05671 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06167 0.99614 0.02522 0.99685 0.05402 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06607 0.99438 0.03183 0.99685 0.05250 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06186 0.99438 0.02725 0.99685 0.05172 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06971 0.99544 0.02831 0.99685 0.05353 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05850 0.99544 0.02750 0.99685 0.05514 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06383 0.99579 0.02678 0.99685 0.05434 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05918 0.99544 0.02756 0.99685 0.05018 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07116 0.99509 0.02843 0.99685 0.04825 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.05840 0.99614 0.02698 0.99685 0.04831 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06505 0.99544 0.02952 0.99685 0.04606 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06017 0.99579 0.02737 0.99685 0.04529 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07624 0.99474 0.02818 0.99685 0.04785 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.06272 0.99438 0.02935 0.99685 0.05303 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.07208 0.99614 0.02619 0.99685 0.05234 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,09),m=max
SYN2020-LUCID-p4   0.51311 0.60583 0.63231 0.99054 0.41169 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.05862 0.98070 0.30366 0.98738 0.26132 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06281 0.98034 0.21200 0.99054 0.19361 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06023 0.98245 0.17926 0.99685 0.15127 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06963 0.98631 0.14296 0.99685 0.12466 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.05943 0.98070 0.12038 0.99369 0.09964 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06385 0.98982 0.09684 0.99369 0.09069 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06417 0.98947 0.09238 0.99369 0.08075 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06371 0.98947 0.07746 0.99369 0.08214 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.05960 0.98877 0.06947 0.99685 0.07151 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06538 0.99403 0.05659 0.99685 0.06654 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.08206 0.99368 0.05395 0.99685 0.06447 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06241 0.99158 0.05167 0.99685 0.06786 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06232 0.99298 0.05049 0.99685 0.06865 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06668 0.99474 0.04718 0.99685 0.06306 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.07550 0.99228 0.04560 0.99685 0.05875 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06209 0.99298 0.04370 0.99685 0.05389 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06167 0.99474 0.03982 0.99685 0.05296 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06491 0.99403 0.04026 0.99685 0.05227 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.07776 0.99438 0.03826 0.99685 0.04880 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06407 0.99228 0.04210 0.99685 0.05284 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06205 0.99298 0.04146 0.99685 0.05279 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.07709 0.99368 0.03774 0.99685 0.05421 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06463 0.99403 0.03858 0.99685 0.05003 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06153 0.99368 0.03686 0.99685 0.04931 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06092 0.99438 0.03782 0.99685 0.04540 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.07542 0.99193 0.03896 0.99685 0.05027 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06180 0.99438 0.03774 0.99685 0.04972 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06258 0.99228 0.03828 0.99685 0.05134 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06073 0.99544 0.03655 0.99685 0.04684 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.07615 0.99509 0.03371 0.99685 0.04688 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06898 0.99263 0.03680 0.99685 0.04628 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06266 0.99509 0.03495 0.99685 0.04185 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06189 0.99579 0.03194 0.99685 0.04319 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.07001 0.99438 0.03240 0.99685 0.04437 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06705 0.99438 0.03408 0.99685 0.04340 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06118 0.99368 0.03268 0.99685 0.04358 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06686 0.99579 0.03275 0.99685 0.04067 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.08104 0.99544 0.03029 0.99685 0.04494 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06906 0.99509 0.02909 0.99685 0.04129 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
SYN2020-LUCID-p4   0.06355 0.99438 0.03323 0.99685 0.04094 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,09),m=min
